#####黑与白的漩涡1-消亡之地#####
大地翼龙	832089	20	5	1	27	26	30	18	9	250	5	0	0	0	100	0	0	0	0	0	0	0	0	0	1	0	0	0	6	101710	100	0			0	7300	7400	7530							
火焰翼龙	832090	20	5	1	31	31	23	14	11	250	5	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	6	101712	100	0			0	7300	7400								
寒冰翼龙	832091	20	5	1	28	28	29	15	10	250	5	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	6	101711	100	0			0	7300	7400	7830							
烈风翼龙	832092	20	5	1	30	28	21	18	13	250	5	0	0	0	0	0	0	100	0	0	0	0	0	0	1	0	0	0	6	101713	100	0			0	7300	7400								
迷惘的龙	832093	200	5	1	300	50	50	50	50	500	10	100	0	0	0	0	0	100	0	0	0	0	0	0	2	3	0	0	10	101713	100	0			0	7300	7400								
#####黑与白的漩涡3-白之意志、黑之意志(黑)#####
白龙的使者	832094	200	5	9	300	50	50	50	300	500	10	100	0	0	30	30	30	30	100	100	100	100	100	100	2	3	0	0	10	101245	100	0			0	7300	7400								
白龙族	832095	20	5	1	31	31	23	14	11	250	5	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	6	101714	100	0			0	7300	7400								
大地翼龙	832096	20	5	1	27	26	30	18	9	250	5	0	0	0	100	0	0	0	0	0	0	0	0	0	1	0	0	0	6	101710	100	0			0	7300	7400	7530							
火焰翼龙	832097	20	5	1	31	31	23	14	11	250	5	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	6	101712	100	0			0	7300	7400								
寒冰翼龙	832098	20	5	1	28	28	29	15	10	250	5	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	6	101711	100	0			0	7300	7400	7830							
烈风翼龙	832099	20	5	1	30	28	21	18	13	250	5	0	0	0	0	0	0	100	0	0	0	0	0	0	1	0	0	0	6	101713	100	0			0	7300	7400								
???	832100	200	5	9	300	50	50	50	300	500	10	100	0	0	30	30	30	30	0	0	0	0	0	0	2	3	0	0	10	101530	100	0			0	7300	7400								
???	832101	200	5	9	300	50	50	50	300	500	10	100	0	0	30	30	30	30	0	0	0	0	0	0	2	3	0	0	10	101531	100	0			0	7300	7400								
???	832102	200	5	9	300	50	50	50	300	500	10	100	0	0	30	30	30	30	0	0	0	0	0	0	2	3	0	0	10	101532	100	0			0	7300	7400								
???	832103	200	5	9	300	50	50	50	300	500	10	100	0	0	30	30	30	30	0	0	0	0	0	0	2	3	0	0	10	101533	100	0			0	7300	7400								
大地翼龙	832104	20	5	1	27	26	30	18	9	250	5	0	0	0	100	0	0	0	0	0	0	0	0	0	1	0	0	0	6	101710	100	0			0	7300	7400	7530							
火焰翼龙	832105	20	5	1	31	31	23	14	11	250	5	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	6	101712	100	0			0	7300	7400								
寒冰翼龙	832106	20	5	1	28	28	29	15	10	250	5	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	6	101711	100	0			0	7300	7400	7830							
烈风翼龙	832107	20	5	1	30	28	21	18	13	250	5	0	0	0	0	0	0	100	0	0	0	0	0	0	1	0	0	0	6	101713	100	0			0	7300	7400								
迷惘的龙	832108	200	5	1	300	50	50	50	50	500	10	100	0	0	0	0	0	100	0	0	0	0	0	0	2	3	0	0	10	101713	100	0			0	7300	7400								
#####黑与白的漩涡4-闪耀者、引导者(白)#####
恶魔蝙蝠	832109	20	5	3	11	32	8	27	22	300	6	50	0	0	0	80	20	0	0	0	0	0	0	0	2	4	0	0	10	101244	100	0			0	7300	7400								
黑龙族	832110	200	5	9	300	50	50	50	300	500	10	100	0	0	0	0	50	50	0	0	0	0	0	0	2	3	0	0	10	101712	100	0			0	7300	7400								
黑龙之长	832111	200	5	9	500	50	50	50	500	500	10	100	0	0	30	0	0	70	0	0	0	0	0	0	2	3	0	0	10	101905	100	0			0	7300	7400								
白龙之长	832112	200	5	9	500	50	50	50	500	500	10	100	0	0	30	0	0	70	0	0	0	0	0	0	2	3	0	0	10	101904	100	0			0	7300	7400								
#####黑与白的漩涡4-闪耀者、引导者(黑)#####
天使蝙蝠	832113	20	5	3	7	20	10	35	28	300	6	50	0	0	20	0	0	80	0	0	0	0	0	0	2	4	0	0	10	101245	100	0			0	7300	7400								
黑龙族	832114	200	5	9	300	50	50	50	300	500	10	100	0	0	0	50	50	0	0	0	0	0	0	0	2	3	0	0	10	101714	100	0			0	7300	7400								
白龙之长	832115	200	5	9	500	50	50	50	500	500	10	100	0	0	30	0	0	70	0	0	0	0	0	0	2	3	0	0	10	101904	100	0			0	7300	7400								
黑龙之长	832116	200	5	9	500	50	50	50	500	500	10	100	0	0	30	0	0	70	0	0	0	0	0	0	2	3	0	0	10	101905	100	0			0	7300	7400								
