####洗礼一路见不平####
希特拉	80196	20	5	1	40	40	25	5	5	300	6	0	0	0	60	40	0	0	0	0	0	0	0	0	0	2	0	0	6	107700	100	0			0	7300	7400	7530							
口袋龙	80197	20	5	1	15	34	21	20	25	200	4	20	0	0	50	0	0	50	0	0	0	0	0	0	0	4	0	0	7	107710	100	0			0	7300	7400	1930	2330						
蛟龙	80198	20	5	1	38	42	23	6	6	300	6	0	0	0	0	60	40	0	0	0	0	0	0	0	1	2	0	0	6	107701	100	0			0	7300	7400	7630							
迷你龙	80199	20	5	1	10	35	23	21	26	200	4	20	0	0	50	50	0	0	0	0	0	0	0	0	1	4	0	0	7	107711	100	0			0	7300	7400	2030	2430						
亚普斯	80200	20	5	1	36	43	28	4	4	300	6	0	0	0	0	0	60	40	0	0	0	0	0	0	0	2	0	0	6	107702	100	0			0	7300	7400	7730							
雏龙	80201	20	5	1	12	32	22	22	27	200	4	20	0	0	0	50	50	0	0	0	0	0	0	0	1	4	0	0	7	107712	100	0			0	7300	7400	2130	2530						
八歧大蛇	80202	20	5	1	44	44	21	3	3	300	6	0	0	0	40	0	0	60	0	0	0	0	0	0	1	2	0	0	6	107703	100	0			0	7300	7400	8130							
穴龙	80203	20	5	1	11	31	20	25	28	200	4	20	0	0	0	0	50	50	0	0	0	0	0	0	0	4	0	0	7	107713	100	0			0	7300	7400	2230	2630						
希特拉	80204	20	5	1	40	40	25	5	5	300	6	0	0	0	60	40	0	0	0	0	0	0	0	0	0	2	0	0	6	107700	100	0			0	7300	7400	7530							
口袋龙	80205	20	5	1	15	34	21	20	25	200	4	20	0	0	50	0	0	50	0	0	0	0	0	0	0	4	0	0	7	107710	100	0			0	7300	7400	1930	2330						
迷你龙	80206	20	5	1	10	35	23	21	26	200	4	20	0	0	50	50	0	0	0	0	0	0	0	0	1	4	0	0	7	107711	100	0			0	7300	7400	2030	2430						
单眼巨人	80207	20	5	0	32	32	18	10	18	250	5	0	0	0	0	100	0	0	0	0	0	0	0	0	1	0	0	0	6	101811	100	0			0	7300	7400								
锹形虫	80208	20	5	4	13	37	27	12	16	200	4	20	0	0	0	0	80	20	0	0	0	0	0	0	0	1	0	0	7	107302	100	0			0	7300	7400	530							
雏龙	80209	20	5	1	12	32	22	22	27	200	4	20	0	0	0	50	50	0	0	0	0	0	0	0	1	4	0	0	7	107712	100	0			0	7300	7400	2130	2530						
八歧大蛇	80210	20	5	1	44	44	21	3	3	300	6	0	0	0	40	0	0	60	0	0	0	0	0	0	1	2	0	0	6	107703	100	0			0	7300	7400	8130							
穴龙	80211	20	5	1	11	31	20	25	28	200	4	20	0	0	0	0	50	50	0	0	0	0	0	0	0	4	0	0	7	107713	100	0			0	7300	7400	2230	2630						
地龙神使	80212	200	5	9	300	20	0	0	170	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	101900	100	0			0	7300	7400								
大地翼龙	80213	30	5	1	27	26	30	18	9	250	5	0	0	0	100	0	0	0	0	0	0	0	0	0	1	0	0	0	6	101710	100	0			0	7300	7400	7530							
水龙神使	80214	200	5	9	300	20	0	0	170	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	101901	100	0			0	7300	7400								
寒冰翼龙	80215	30	5	1	28	28	29	15	10	250	5	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	6	101711	100	0			0	7300	7400	7830							
火龙神使	80216	200	5	9	300	20	0	0	170	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	101902	100	0			0	7300	7400								
火焰翼龙	80217	30	5	1	31	31	23	14	11	250	5	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	6	101712	100	0			0	7300	7400								
风龙神使	80218	200	5	9	300	20	0	0	170	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	101903	100	0			0	7300	7400								
烈风翼龙	80219	30	5	1	30	28	21	18	13	250	5	0	0	0	0	0	0	100	0	0	0	0	0	0	1	0	0	0	6	101713	100	0			0	7300	7400								
圣龙	80220	200	5	9	300	20	0	0	170	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	101904	100	0			0	7300	7400								
魔龙	80221	200	5	9	300	20	0	0	170	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	101905	100	0			0	7300	7400								
#####洗礼五最后的洗礼#####
大角羊	80222	30	5	9	240	40	0	0	180	300	6	0	0	0	0	80	20	0	50	50	50	50	50	50	1	0	0	0	10	101922	100	0			0	7300	7400								
莉迪雅	80223	30	5	9	240	40	0	0	180	300	6	0	0	0	20	0	0	80	50	50	50	50	50	50	1	0	0	0	10	101923	100	0			0	7300	7400								
大角羊	80224	30	5	9	240	40	0	0	180	300	6	0	0	0	0	80	20	0	50	50	50	50	50	50	1	0	0	0	10	101922	100	0			0	7300	7400								
莉迪雅	80225	30	5	9	240	40	0	0	180	300	6	0	0	0	20	0	0	80	50	50	50	50	50	50	1	0	0	0	10	101923	100	0			0	7300	7400								
古尔迪亚	80226	200	5	9	280	10	0	0	150	500	10	100	5	5	50	50	50	50	0	0	0	0	0	0	2	3	5	5	10	101905	100	0			0	7300	7400								
欧奴奇美拉	80227	100	5	9	230	35	0	5	100	300	6	0	0	0	30	30	30	30	50	50	50	50	50	50	1	0	0	0	10	107900	100	0			0	7300	7400								
艾德奇美拉	80228	100	5	9	230	35	0	5	100	300	6	0	0	0	30	30	30	30	50	50	50	50	50	50	1	0	0	0	10	107901	100	0			0	7300	7400								
依鲁特奇美拉	80229	100	5	9	230	35	0	5	100	300	6	0	0	0	30	30	30	30	50	50	50	50	50	50	1	0	0	0	10	107902	100	0			0	7300	7400								
欧特奇美拉	80230	100	5	9	230	35	0	5	100	300	6	0	0	0	30	30	30	30	50	50	50	50	50	50	1	0	0	0	10	107903	100	0			0	7300	7400								
艾克尼奇美拉	80231	100	5	9	230	35	0	5	100	300	6	0	0	0	30	30	30	30	50	50	50	50	50	50	1	0	0	0	10	107904	100	0			0	7300	7400								
奥尔曼	80232	200	5	9	280	10	0	0	150	500	10	100	5	5	50	50	50	50	0	0	0	0	0	0	2	3	5	5	10	106130	100	0			0	7300	7400								
近卫师团战士	80233	200	5	9	200	10	0	0	100	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	101810	100	0			0	7300	7400								
近卫师团战士	80234	200	5	9	200	10	0	0	100	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	101811	100	0			0	7300	7400								
近卫师团战士	80235	200	5	9	200	10	0	0	100	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	101813	100	0			0	7300	7400								
近卫师团战士	80236	200	5	9	200	10	0	0	100	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	101812	100	0			0	7300	7400								
菲尔尼	80237	200	5	9	320	10	0	0	170	500	10	100	5	5	50	50	50	50	0	0	0	0	0	0	2	3	5	5	10	107914	100	0			0	7300	7400								
士官长	80238	200	5	9	215	25	0	10	130	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	107910	100	0			0	7300	7400								
士官长	80239	200	5	9	215	25	0	10	130	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	107911	100	0			0	7300	7400								
士官长	80240	200	5	9	215	25	0	10	130	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	107912	100	0			0	7300	7400								
士官长	80241	200	5	9	215	25	0	10	130	500	10	100	0	0	50	50	50	50	0	0	0	0	0	0	2	3	0	0	10	107913	100	0			0	7300	7400								
