#####七宗罪一邪灵鸟人#####
斯洛斯	832055	100	5	9	350	45	0	10	205	150	3	20	5	5	50	50	50	50	0	0	0	0	0	0	0	2	5	5	8	100628	100	0			0	7300	7400								
斯洛斯	832056	100	5	9	350	45	0	10	205	150	3	20	5	5	50	50	50	50	0	0	0	0	0	0	0	2	5	5	8	100628	100	0			0	7300	7400								
拉斯	832057	100	5	9	300	45	0	10	205	150	3	20	5	5	50	50	50	50	0	0	0	0	0	0	0	2	5	5	8	100528	100	0			0	7300	7400								
#####七宗罪六传说中的勇者#####
格拉托尼	832058	100	5	9	220	50	0	10	200	150	3	20	5	5	40	40	40	40	0	0	0	0	0	0	0	2	5	5	8	100552	100	0			0	7300	7400								
拉斯特	832059	100	5	9	220	50	0	10	200	150	3	20	0	0	40	40	40	40	0	0	0	0	0	0	0	2	0	0	8	106677	100	0			0	7300	7400								
拉斯	832060	100	5	9	280	50	0	10	200	150	3	20	0	0	50	50	50	50	0	0	0	0	0	0	0	2	0	0	8	100528	100	0			0	7300	7400								
斯洛斯	832061	100	5	9	350	45	0	10	200	150	3	20	0	0	50	50	50	50	0	0	0	0	0	0	0	2	0	0	8	100628	100	0			0	7300	7400								
格拉托尼	832062	100	5	9	220	50	0	10	200	150	3	20	0	0	40	40	40	40	0	0	0	0	0	0	0	2	0	0	8	100552	100	0			0	7300	7400								
拉斯特	832063	100	5	9	220	50	0	10	200	150	3	20	0	0	40	40	40	40	0	0	0	0	0	0	0	2	0	0	8	106677	100	0			0	7300	7400								
拉斯	832064	100	5	9	280	50	0	10	200	150	3	20	0	0	50	50	50	50	0	0	0	0	0	0	0	2	0	0	8	100528	100	0			0	7300	7400								
斯洛斯	832065	100	5	9	350	45	0	10	200	150	3	20	0	0	50	50	50	50	0	0	0	0	0	0	0	2	0	0	8	100628	100	0			0	7300	7400								
#####七宗罪终原罪#####
堕落僧侣梅鲁	832066	100	5	9	320	45	0	10	230	150	3	20	0	0	40	40	40	40	0	0	0	0	0	0	0	2	0	0	8	101532	100	0			0	7300	7400								
格拉托尼	832067	100	5	9	100	70	0	10	100	150	3	20	0	0	50	50	50	50	0	0	0	0	0	0	0	2	0	0	8	100552	100	0			0	7300	7400								
拉斯特	832068	100	5	9	100	50	0	10	140	150	3	20	0	0	50	50	50	50	0	0	0	0	0	0	0	2	0	0	8	106677	100	0			0	7300	7400								
拉斯	832069	100	5	9	130	70	0	10	100	150	3	20	0	0	50	50	50	50	0	0	0	0	0	0	0	2	0	0	8	100528	100	0			0	7300	7400								
斯洛斯	832070	100	5	9	170	65	0	10	105	150	3	20	0	0	50	50	50	50	0	0	0	0	0	0	0	2	0	0	8	100628	100	0			0	7300	7400								
格利德	832071	100	5	9	100	70	0	10	100	150	3	20	0	0	40	40	40	40	0	0	0	0	0	0	0	2	0	0	8	100577	100	0			0	7300	7400								
堕落僧侣梅鲁	832072	100	5	9	400	45	0	10	100	150	3	20	0	0	50	50	50	50	0	0	0	0	0	0	0	2	0	0	8	106502	100	0			0	7300	7400								
改造僵尸	832073	20	5	2	40	35	15	15	15	100	2	30	0	0	30	0	0	70	0	0	0	0	0	0	0	3	0	0	9	101100	100	0			0	7300	7400								
芙蕾雅番茄妖精	832074	20	5	7	26	16	31	26	56	150	3	20	0	5	0	30	70	0	0	0	0	0	0	0	0	2	0	0	10	120055	100	0			0	7300	7400								
