#####七宗罪一邪灵鸟人#####
碧蓝之殿遇敌		613052	-1	-1	800088	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
斯洛斯	1	613053	-1	-1	800089	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
斯洛斯+拉斯	1,2	613054	-1	-1	800090	800091	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
#####七宗罪六传说中的勇者#####
普通版BOSS战	7,6,4,3	613055	-1	-1	800094	800095	800096	800097	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
削弱版BOSS战	7,6,4,3	613056	-1	-1	800098	800099	800100	800101	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
#####七宗罪终原罪#####
漆黑洞窟遇敌1		613057	-1	-1	800102	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
漆黑洞窟遇敌2		613058	-1	-1	800103	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
漆黑洞窟遇敌3		613059	-1	-1	800104	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
漆黑洞窟遇敌4		613060	-1	-1	800105	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
第一战	0	613061	-1	-1	800106	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
第二战	3,4,6,7,0	613062	-1	-1	800107	800108	800109	800110	800111	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
第三战	0,1,2,3,4,5,6,7,8,9	613063	-1	-1	800112	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
