元素格斗	35022	75	5	9	395	85	26	15	245	350	7	60	46	46	80	80	80	80	100	100	100	100	100	100	2	4	76	10	10	105058	100	0			0	7300	7400								
格斗的跟班	35023	55	5	6	295	65	19	12	185	350	7	60	26	26	80	80	80	80	100	100	100	100	100	100	2	4	56	10	10	101922	100	0			0	7300	7400								
格斗的跟班	35024	55	5	6	295	65	19	12	185	350	7	60	26	26	80	80	80	80	100	100	100	100	100	100	2	4	56	10	10	101922	100	0			0	7300	7400								
格斗的跟班	35025	50	5	6	270	60	17	12	170	350	7	60	21	21	80	80	80	80	100	100	100	100	100	100	2	4	51	10	10	101922	100	0			0	7300	7400								
超脱虚空的忍者	35026	80	5	0	15000	90	27	16	260	350	7	60	51	51	80	80	80	80	100	100	100	100	100	100	2	4	81	10	10	106065	100	0			0	7300	7400								
超脱虚空的忍者	35027	100	5	9	15000	110	34	19	320	350	7	60	71	71	100	100	100	100	100	100	100	100	100	100	2	4	101	10	10	106065	100	0			0	7300	7400								
超脱虚空的忍者	35028	80	5	0	15000	90	27	16	260	350	7	60	51	51	80	80	80	80	100	100	100	100	100	100	2	4	81	10	10	106065	100	0			0	7300	7400								
超脱虚空的忍者	35029	80	5	0	15000	90	27	16	260	350	7	60	51	51	80	80	80	80	100	100	100	100	100	100	2	4	81	10	10	106065	100	0			0	7300	7400								
超脱虚空的忍者	35030	80	5	0	15000	90	27	16	260	350	7	60	51	51	80	80	80	80	100	100	100	100	100	100	2	4	81	10	10	106065	100	0			0	7300	7400								
超脱虚空的战斧	35031	85	5	0	30000	95	29	17	275	350	7	60	56	56	80	80	80	80	100	100	100	100	100	100	2	4	86	10	10	105162	100	0			0	7300	7400								
超脱虚空的战斧	35032	100	5	9	30000	110	34	19	320	350	7	60	71	71	100	100	100	100	100	100	100	100	100	100	2	4	101	10	10	105162	100	0			0	7300	7400								
超脱虚空的战斧	35033	85	5	0	30000	95	29	17	275	350	7	60	56	56	80	80	80	80	100	100	100	100	100	100	2	4	86	10	10	105162	100	0			0	7300	7400								
超脱虚空的战斧	35034	85	5	0	30000	95	29	17	275	350	7	60	56	56	80	80	80	80	100	100	100	100	100	100	2	4	86	10	10	105162	100	0			0	7300	7400								
超脱虚空的战斧	35035	85	5	0	30000	95	29	17	275	350	7	60	56	56	80	80	80	80	100	100	100	100	100	100	2	4	86	10	10	105162	100	0			0	7300	7400								
吴刚的猪	35036	20	5	6	1500	70	21	13	200	350	7	60	31	31	80	80	80	80	20	20	20	20	20	20	2	4	61	10	10	104865	100	0			0	7300	7400								
【暗恋】嫦娥的武钢	35037	40	5	0	2000	70	21	13	200	350	7	60	31	31	80	80	80	80	20	20	20	20	20	20	2	4	61	10	10	105006	100	0			0	7300	7400								
吴刚的猪	35038	30	5	6	1000	70	21	13	200	350	7	60	31	31	80	80	80	80	20	20	20	20	20	20	2	4	61	10	10	104865	100	0			0	7300	7400								
吴刚的猪	35039	20	5	6	1000	60	17	12	170	350	7	60	21	21	80	80	80	80	20	20	20	20	20	20	2	4	51	10	10	104865	100	0			0	7300	7400								
吴刚的猪	35040	20	5	6	2000	60	17	12	170	350	7	60	21	21	80	80	80	80	20	20	20	20	20	20	2	4	51	10	10	104865	100	0			0	7300	7400								
主宰之宠	35041	100	5	9	50000	110	34	19	320	350	7	60	71	71	100	100	100	100	100	100	100	100	100	100	2	4	101	10	10	101910	100	0			0	7300	7400								
超脱虚空的主宰	35042	100	5	9	50000	110	34	19	320	350	7	60	71	71	100	100	100	100	100	100	100	100	100	100	2	4	101	10	10	106600	100	0			0	7300	7400								
主宰之宠	35043	100	5	9	50000	110	34	19	320	350	7	60	71	71	100	100	100	100	100	100	100	100	100	100	2	4	101	10	10	101910	100	0			0	7300	7400								
主宰之宠	35044	100	5	9	50000	110	34	19	320	350	7	60	71	71	100	100	100	100	100	100	100	100	100	100	2	4	101	10	10	101910	100	0			0	7300	7400								
主宰之宠	35045	100	5	9	50000	110	34	19	320	350	7	60	71	71	100	100	100	100	100	100	100	100	100	100	2	4	101	10	10	101910	100	0			0	7300	7400								
吴刚的猪	35046	50	5	0	10000	60	17	12	170	350	7	60	21	21	80	80	80	80	20	20	20	20	20	20	2	4	10	10	10	104865	100	0			0	7300	7400								
【暗恋】嫦娥的吴刚	35047	60	5	0	22000	70	21	13	200	350	7	60	31	31	80	80	80	80	20	20	20	20	20	20	2	4	20	10	10	105006	100	0			0	7300	7400								
吴刚的猪	35048	50	5	0	12500	60	17	12	170	350	7	60	21	21	80	80	80	80	20	20	20	20	20	20	2	4	10	10	10	104865	100	0			0	7300	7400								
吴刚的猪	35049	49	5	2	13500	59	17	12	167	350	7	60	20	20	50	50	50	50	100	100	100	100	100	100	2	4	10	10	10	104865	100	0			0	7300	7400								
吴刚的猪	35050	50	5	0	6500	60	17	12	170	350	7	60	21	21	80	80	80	80	100	100	100	100	100	100	2	4	10	10	10	104865	100	0			0	7300	7400								
伏虎家宠	35051	60	5	0	320	70	21	13	200	350	7	60	31	31	80	80	80	80	100	100	100	100	100	100	2	4	61	10	10	101000	100	0			0	7300	7400								
伏虎坐下大弟子	35052	70	5	0	370	80	24	15	230	350	7	60	41	41	80	80	80	80	100	100	100	100	100	100	2	4	71	10	10	100068	100	0			0	7300	7400								
伏虎家宠	35053	60	5	0	320	70	21	13	200	350	7	60	31	31	80	80	80	80	100	100	100	100	100	100	2	4	61	10	10	101000	100	0			0	7300	7400								
伏虎家宠	35054	60	5	0	320	70	21	13	200	350	7	60	31	31	80	80	80	80	100	100	100	100	100	100	2	4	61	10	10	101000	100	0			0	7300	7400								
伏虎家宠	35055	60	5	0	320	70	21	13	200	350	7	60	31	31	80	80	80	80	100	100	100	100	100	100	2	4	61	10	10	101000	100	0			0	7300	7400								
别骂GM打我啊	35056	50	5	9	1200	60	17	12	170	350	7	60	21	21	80	80	80	80	100	100	100	100	100	100	2	4	51	10	10	110307	100	0			0	7300	7400								
吃我一斧	35057	60	5	0	1500	70	21	13	200	350	7	60	31	31	80	80	80	80	100	100	100	100	100	100	2	4	61	10	10	100700	100	0			0	7300	7400								
别骂GM打我啊	35058	20	5	6	560	11	1	5	23	350	7	60	10	10	30	30	30	30	100	100	100	100	100	100	2	4	10	10	10	110307	100	0			0	7300	7400								
别骂GM打我啊	35059	50	5	6	1200	60	17	12	170	350	7	60	21	21	80	80	80	80	100	100	100	100	100	100	2	4	51	10	10	110307	100	0			0	7300	7400								
别骂GM打我啊	35060	50	5	6	550	60	17	12	170	350	7	60	21	21	80	80	80	80	100	100	100	100	100	100	2	4	51	10	10	110307	100	0			0	7300	7400								
别打了不吃肉了	35061	60	5	0	1200	70	21	13	200	350	7	60	31	31	80	80	80	80	100	100	100	100	100	100	2	4	61	10	10	105097	100	0			0	7300	7400								
看我胖想打我？	35062	66	5	0	1500	76	23	14	218	350	7	60	37	37	80	80	80	80	100	100	100	100	100	100	2	4	67	10	10	105097	100	0			0	7300	7400								
别打了不吃肉了	35063	60	5	0	800	70	21	13	200	350	7	60	31	31	80	80	80	80	100	100	100	100	100	100	2	4	61	10	10	105097	100	0			0	7300	7400								
别打了不吃肉了	35064	65	5	0	1250	75	22	14	215	350	7	60	36	36	80	80	80	80	100	100	100	100	100	100	2	4	66	10	10	105097	100	0			0	7300	7400								
别打了不吃肉了	35065	65	5	0	2500	75	22	14	215	350	7	60	36	36	80	80	80	80	100	100	100	100	100	100	2	4	66	10	10	105097	100	0			0	7300	7400								
不装逼了别打了	35066	60	5	9	2500	70	21	13	200	350	7	60	31	31	80	80	80	80	100	100	100	100	100	100	2	4	61	10	10	100603	100	0			0	7300	7400								
看我像不像少爷	35067	70	5	9	5000	80	24	15	230	350	7	60	41	41	80	80	80	80	100	100	100	100	100	100	2	4	71	10	10	100603	100	0			0	7300	7400								
不装逼了别打了	35068	70	5	0	2500	80	24	15	230	350	7	60	41	41	80	80	80	80	100	100	100	100	100	100	2	4	71	10	10	100603	100	0			0	7300	7400								
不装逼了别打了	35069	70	5	0	2500	80	24	15	230	350	7	60	41	41	80	80	80	80	100	100	100	100	100	100	2	4	71	10	10	100603	100	0			0	7300	7400								
不装逼了别打了	35070	70	5	0	2500	80	24	15	230	350	7	60	41	41	80	80	80	80	100	100	100	100	100	100	2	4	71	10	10	100603	100	0			0	7300	7400								
我跳了打我啊	35073	75	5	0	8800	85	26	15	245	350	7	60	46	46	80	80	80	80	100	100	100	100	100	100	2	4	76	10	10	105120	100	0			0	7300	7400								
我跳了打我啊	35074	75	5	0	12000	85	26	15	245	350	7	60	46	46	80	80	80	80	100	100	100	100	100	100	2	4	76	10	10	105120	100	0			0	7300	7400								
我跳了打我啊	35075	75	5	0	14500	85	26	15	245	350	7	60	46	46	80	80	80	80	100	100	100	100	100	100	2	4	76	10	10	105120	100	0			0	7300	7400								
选美小姐	35076	75	5	0	3000	85	26	15	245	350	7	60	46	46	80	80	80	80	100	100	100	100	100	100	2	4	76	10	10	105364	100	0			0	7300	7400								
全世界第一美	35077	75	5	0	6500	85	26	15	245	350	7	60	46	46	80	80	80	80	100	100	100	100	100	100	2	4	76	10	10	105364	100	0			0	7300	7400								
选美小姐	35078	75	5	0	3000	85	26	15	245	350	7	60	46	46	80	80	80	80	100	100	100	100	100	100	2	4	76	10	10	105364	100	0			0	7300	7400								
选美小姐	35079	75	5	0	3000	85	26	15	245	350	7	60	46	46	80	80	80	80	100	100	100	100	100	100	2	4	76	10	10	105364	100	0			0	7300	7400								
选美小姐	35080	75	5	0	3000	85	26	15	245	350	7	60	46	46	80	80	80	80	100	100	100	100	100	100	2	4	76	10	10	105364	100	0			0	7300	7400								
难道我不像吗？	35081	80	5	0	4200	90	27	16	260	350	7	60	51	51	80	80	80	80	100	100	100	100	100	100	2	4	81	10	10	106301	100	0			0	7300	7400								
请叫我公主	35082	80	5	0	6800	90	27	16	260	350	7	60	51	51	80	80	80	80	100	100	100	100	100	100	2	4	81	10	10	106301	100	0			0	7300	7400								
难道我不像吗？	35083	80	5	0	4200	90	27	16	260	350	7	60	51	51	80	80	80	80	100	100	100	100	100	100	2	4	81	10	10	106301	100	0			0	7300	7400								
难道我不像吗？	35084	80	5	0	4200	90	27	16	260	350	7	60	51	51	80	80	80	80	100	100	100	100	100	100	2	4	81	10	10	106301	100	0			0	7300	7400								
难道我不像吗？	35085	80	5	0	4200	90	27	16	260	350	7	60	51	51	80	80	80	80	100	100	100	100	100	100	2	4	81	10	10	106301	100	0			0	7300	7400								
