####会所############################################																								
Jobsmaster	骑士团长亚涅特	0	40043	0	1	1	0	64121	15	27	15	27	15	27	15	27	1	60000	6	14190	0	1	0	30|0|5000|-1|-1|1|65070|65074|65075|65076|65077|65078|-1|-1|1|65079|65080|65081|65082|65083|65084|65085|65086|65087|65088|65089|65090|65091|65092|65093|65094|65095|65096|65097|65098|93|92|91|90|65099|66371|
Jobsmaster	魔术师辛迪瑞拉	0	40047	0	1	1	0	64121	17	27	17	27	17	27	17	27	1	60000	6	14506	0	1	0	70|0|5000|-1|-1|1|65190|65194|65195|65196|65197|65198|-1|-1|1|65199|65200|65201|65202|65203|65204|65205|65206|65207|65208|65209|65210|65211|65212|65213|65214|65215|65216|65217|65218|93|92|91|90|65219|66371|
Jobsmaster	咒术师就职	0	40046	0	1	1	0	64121	7	29	7	29	7	29	7	29	1	60000	6	14527	0	1	0	80|0|5000|-1|-1|1|65220|65224|65225|65226|65227|65228|-1|-1|1|65229|65230|65231|65232|65233|65234|65235|65236|65237|65238|65239|65240|65241|65242|65243|65244|65245|65246|65247|65248|93|92|91|90|65249|66513|
Jobsmaster	传教士就职	0	40045	0	1	1	0	64121	9	29	9	29	9	29	9	29	1	60000	6	14502	0	1	0	60|0|5000|-1|-1|1|65160|65164|65165|65166|65167|65168|-1|-1|1|65169|65170|65171|65172|65173|65174|65175|65176|65177|65178|65179|65180|65181|65182|65183|65184|65185|65186|65187|65188|93|92|91|90|65189|66361|
Jobsmaster	巫师就职	0	40050	0	1	1	0	64121	11	29	11	29	11	29	11	29	1	60000	6	14542	0	1	0	130|0|5000|-1|-1|1|65370|65374|65375|65376|65377|65378|-1|-1|1|65379|65380|65381|65382|65383|65384|65385|65386|65387|65388|65389|65390|65391|65392|65393|65394|65395|65396|65397|65398|93|92|91|90|65399|66516|
Jobsmaster	盗贼就职	0	40049	0	1	1	0	64121	13	29	13	29	13	29	13	29	1	60000	4	231118	0	1	0	120|0|5000|-1|-1|1|15806|15807|15808|15809|15810|15811|-1|-1|1|15812|15813|15814|15815|15816|15817|15818|15819|15820|15821|15822|15823|15824|15825|15826|15827|15828|15829|15830|15831|93|92|91|90|15832|15833|
Jobsmaster	侦探就职	0	40051	0	1	1	0	64121	15	29	15	29	15	29	15	29	1	60000	0	14546	0	1	0	410|0|5000|-1|-1|1|66090|66094|66095|66096|66097|66098|-1|-1|1|66099|66100|66101|66102|66103|66104|66105|66106|66107|66108|66109|66110|66111|66112|66113|66114|66115|66116|66117|66118|93|92|91|90|66119|66508|
Jobsmaster	托托仙人	0	40052	0	1	1	0	64121	17	29	17	29	17	29	17	29	1	60000	0	14188	0	1	0	420|0|5000|-1|-1|1|66120|66124|66125|66126|66127|66128|-1|-1|1|66129|66130|66131|66132|66133|66134|66135|66136|66137|66138|66139|66140|66141|66142|66143|66144|66145|66146|66147|66148|93|92|91|90|66149|66503|
Jobsmaster	护士就职	0	40054	0	1	1	0	64121	7	31	7	31	7	31	7	31	1	60000	4	14159	0	1	0	430|0|5000|-1|-1|1|66150|66154|66155|66156|66157|66158|-1|-1|1|66159|66160|66161|66162|66163|66164|66165|66166|66167|66168|66169|66170|66171|66172|66173|66174|66175|66176|66177|66178|93|92|91|90|66179|66508|
Jobsmaster	医师就职	0	40057	0	1	1	0	64121	9	31	9	31	9	31	9	31	1	60000	6	14087	0	1	0	440|0|5000|-1|-1|1|66180|66184|66185|66186|66187|66188|-1|-1|1|66189|66190|66191|66192|66193|66194|66195|66196|66197|66198|66199|66200|66201|66202|66203|66204|66205|66206|66207|66208|93|92|91|90|66209|66509|
Jobsmaster	格斗家马辛	0	40042	0	1	1	0	64121	11	31	11	31	11	31	11	31	1	60000	6	14207	0	1	0	140|0|5000|-1|-1|1|65400|65404|65405|65406|65407|65408|-1|-1|1|65409|65410|65411|65412|65413|65414|65415|65416|65417|65418|65419|65420|65421|65422|65423|65424|65425|65426|65427|65428|93|92|91|90|65410||
Jobsmaster	忍者就职	0	40040	0	1	1	0	64121	13	31	13	31	13	31	13	31	1	60000	6	14114	0	1	0	150|0|5000|-1|-1|1|65430|65434|65435|65436|65437|65438|-1|-1|1|65439|65440|65441|65442|65443|65444|65445|65446|65447|65448|65449|65450|65451|65452|65453|65454|65455|65456|65457|65458|93|92|91|90|65459|66517|
Jobsmaster	封印大师	0	40053	0	1	1	0	64121	15	31	15	31	15	31	15	31	1	60000	4	14558	0	1	0	90|0|5000|-1|-1|1|65250|65254|65255|65256|65257|65258|-1|-1|1|65259|65260|65261|65262|65263|65264|65265|65266|65267|65268|65269|65270|65271|65272|65273|65274|65275|65276|65277|65278|93|92|91|90|65279|66514|
Jobsmaster	防具修理就职	0	40062	0	1	1	0	64121	17	31	17	31	17	31	17	31	1	60000	6	14019	0	1	0	380|0|-1|-1|-1|1|66000|66004|66005|66006|66007|66008|-1|-1|1|66009|66010|66011|66012|66013|66014|66015|66016|66017|66018|66019|66020|66021|66022|66023|66024|66025|66026|66027|66028|93|92|91|90|66029|66506|
Jobsmaster	武器修理就职	0	40063	0	1	1	0	64121	7	33	7	33	7	33	7	33	1	60000	6	14514	0	1	0	370|0|-1|-1|-1|1|65970|65974|65975|65976|65977|65978|-1|-1|1|65979|65980|65981|65982|65983|65984|65985|65986|65987|65988|65989|65990|65991|65992|65993|65994|65995|65996|65997|65998|93|92|91|90|65999|66505|
Jobsmaster	后勤师傅(合)	0	40351	0	1	1	0	64121	9	33	9	33	9	33	9	33	1	60000	6	14597	0	1	0	350|0|-1|-1|-1|1|65910|65914|65915|65916|65917|65918|-1|-1|1|65919|65920|65921|65922|65923|65924|65925|65926|65927|65928|65929|65930|65931|65932|65933|65934|65935|65936|65937|65938|93|92|91|90|65939|66503|
Jobsmaster	生产大师	0	808171	0	1	1	0	64121	17	33	17	33	17	33	17	33	1	60000	6	100946	0	1	0	7000|0|5000|-1|-1|1|165250|165254|165255|165256|165257|165258|-1|-1|1|165259|165260|165261|165262|165263|165264|165265|165266|165267|165268|165269|165270|165271|165272|165273|165274|165275|165276|165277|165278|93|92|91|90|165279|66514|
Jobsmaster	采集大师	0	40211	0	1	1	0	64121	7	35	7	35	7	35	7	35	1	60000	6	14164	0	1	0	2000|0|-1|-1|-1|1|65490|65494|65495|65496|65497|65498|-1|-1|1|65499|65500|65501|65502|65503|65504|65505|65506|65507|65508|65509|65510|65511|65512|65513|65514|65515|65516|65517|65518|93|92|91|90|65519|66513|
##################技能学习																								
Skillmaster	连击	0	200000	0	1	1	0	64121	49	25	49	25	49	25	49	25	1	60000	4	27801	0	1	0	0|50|51|52|53
Skillmaster	诸刃	0	200001	0	1	1	0	64121	49	27	49	27	49	27	49	27	1	60000	4	27801	0	1	0	1|55|56|57|58
Skillmaster	乾坤一掷	0	200002	0	1	1	0	64121	49	29	49	29	49	29	49	29	1	1000	4	27802	0	1	0	3|65|66|67|68
Skillmaster	反击	0	200003	0	1	1	0	64121	49	31	49	31	49	31	49	31	1	60000	6	27803	0	1	0	11|105|106|107|108
Skillmaster	明镜止水	0	200004	0	1	1	0	64121	49	33	49	33	49	33	49	33	1	60000	6	27804	0	1	0	12|110|111|112|113|
Skillmaster	攻击魔法防御	0	200005	0	1	1	0	64121	61	37	61	37	61	37	61	37	1	60000	6	27805	0	1	0	10|100|101|102|103
Skillmaster	气功弹	0	200006	0	1	1	0	64121	49	35	49	35	49	35	49	35	1	60000	4	27801	0	1	0	4|70|71|72|73
Skillmaster	崩击	0	200007	0	1	1	0	64121	49	37	49	37	49	37	49	37	1	1000	4	27802	0	1	0	5|75|76|77|78
Skillmaster	战栗袭心	0	200008	0	1	1	0	64121	49	39	49	39	49	39	49	39	1	60000	6	27803	0	1	0	6|80|81|82|83
Skillmaster	护卫	0	200009	0	1	1	0	64121	51	27	51	27	51	27	51	27	1	60000	4	27804	0	1	0	7|85|86|87|88
Skillmaster	圣盾	0	200010	0	1	1	0	64121	51	29	51	29	51	29	51	29	1	60000	6	27805	0	1	0	8|90|91|92|93
Skillmaster	阳炎	0	200011	0	1	1	0	64121	51	31	51	31	51	31	51	31	1	60000	4	27801	0	1	0	9|95|96|97|98
Skillmaster	暗杀	0	50019	0	1	1	0	64121	51	33	51	33	51	33	51	33	1	60000	4	27802	0	1	0	96|550070|550071|550072|550073
Skillmaster	昏睡抵抗	0	200012	0	1	1	0	64121	51	35	51	35	51	35	51	35	1	60000	4	27802	0	1	0	14|115|116|117|118
Skillmaster	中毒抵抗	0	200013	0	1	1	0	64121	51	37	51	37	51	37	51	37	1	60000	4	27803	0	1	0	13|120|121|122|123
Skillmaster	石化抵抗	0	200014	0	1	1	0	64121	51	39	51	39	51	39	51	39	1	60000	4	27804	0	1	0	15|125|126|127|128
Skillmaster	酒醉抵抗	0	200015	0	1	1	0	64121	53	25	53	25	53	25	53	25	1	60000	4	27805	0	1	0	16|130|131|132|133
Skillmaster	混乱抵抗	0	200016	0	1	1	0	64121	53	27	53	27	53	27	53	27	1	60000	4	27801	0	1	0	17|135|136|137|138
Skillmaster	遗忘抵抗	0	200017	0	1	1	0	64121	53	29	53	29	53	29	53	29	1	60000	4	27802	0	1	0	18|140|141|142|143
Skillmaster	混乱攻击	0	200024	0	1	1	0	64121	51	25	51	25	51	25	51	25	1	60000	6	27803	0	1	0	94|668|669|670|667|
Skillmaster	乱射	0	200025	0	1	1	0	64121	53	31	53	31	53	31	53	31	1	60000	4	27804	0	1	0	95|660|661|662|663|
Skillmaster	偷窃	0	200026	0	1	1	0	64121	53	33	53	33	53	33	53	33	1	60000	4	27805	0	1	0	72|410|411|412|413
Skillmaster	追月	0	200026	0	1	1	0	64121	53	33	53	33	53	33	53	33	1	60000	4	27805	0	1	0	72|410|411|412|413
Skillmaster	精灵的盟约	0	200046	0	1	1	0	64121	53	35	53	35	53	35	53	35	1	60000	4	27804	0	1	0	69|395|396|397|398
Skillmaster	宠物强化	0	200047	0	1	1	0	64121	53	37	53	37	53	37	53	37	1	60000	4	27805	0	1	0	70|400|401|402|403
Skillmaster	调教	0	200048	0	1	1	0	64121	65	25	65	25	65	25	65	25	1	1000	6	27801	0	1	0	71|405|406|407|408
Skillmaster	偷窃	0	200049	0	1	1	0	64121	65	26	65	26	65	26	65	26	1	60000	4	27802	0	1	0	72|410|411|412|413
Skillmaster	铸剑	0	200050	0	1	1	0	64121	65	27	65	27	65	27	65	27	1	1000	4	27803	0	1	0	200|520|521|522|523
Skillmaster	造斧	0	200051	0	1	1	0	64121	65	28	65	28	65	28	65	28	1	60000	6	27804	0	1	0	201|525|526|527|528
Skillmaster	造枪	0	200052	0	1	1	0	64121	65	29	65	29	65	29	65	29	1	60000	6	27805	0	1	0	202|530|531|532|533
Skillmaster	造弓	0	200053	0	1	1	0	64121	65	30	65	30	65	30	65	30	1	60000	4	27801	0	1	0	203|535|536|537|538
Skillmaster	造杖	0	200054	0	1	1	0	64121	65	31	65	31	65	31	65	31	1	60000	4	27802	0	1	0	204|540|541|542|543
Skillmaster	造投掷武器	0	200055	0	1	1	0	64121	65	32	65	32	65	32	65	32	1	60000	4	27803	0	1	0	205|545|546|547|548
Skillmaster	造小刀	0	200056	0	1	1	0	64121	65	33	65	33	65	33	65	33	1	60000	4	27804	0	1	0	206|550|551|552|553
Skillmaster	制盔	0	200057	0	1	1	0	64121	65	34	65	34	65	34	65	34	1	60000	4	27805	0	1	0	207|555|556|557|558
Skillmaster	制帽	0	200058	0	1	1	0	64121	65	35	65	35	65	35	65	35	1	60000	6	27801	0	1	0	208|560|561|562||
Skillmaster	造铠	0	200059	0	1	1	0	64121	65	36	65	36	65	36	65	36	1	1000	4	27802	0	1	0	209|565|566|567|568
Skillmaster	裁缝	0	200060	0	1	1	0	64121	65	37	65	37	65	37	65	37	1	60000	4	27803	0	1	0	210|570|571|572|573
Skillmaster	制袍	0	200061	0	1	1	0	64121	65	38	65	38	65	38	65	38	1	60000	4	27804	0	1	0	211|575|576|577|578
Skillmaster	制靴	0	200062	0	1	1	0	64121	65	39	65	39	65	39	65	39	1	60000	4	27805	0	1	0	212|580|581|582|583
Skillmaster	制鞋	0	200063	0	1	1	0	64121	67	25	67	25	67	25	67	25	1	60000	6	27801	0	1	0	213|585|586|587|588
Skillmaster	造盾	0	200064	0	1	1	0	64121	67	26	67	26	67	26	67	26	1	60000	6	27802	0	1	0	214|590|591|592|593
Skillmaster	装饰	0	200044	0	1	1	0	64121	67	27	67	27	67	27	67	27	1	60000	2	27802	0	1	0	255|70|71|72|73
Skillmaster	刻印	0	200045	0	1	1	0	64121	67	28	67	28	67	28	67	28	1	60000	2	27803	0	1	0	220|70|71|72|73
Skillmaster	料理	0	200065	0	1	1	0	64121	67	29	67	29	67	29	67	29	1	1000	4	27803	0	1	0	215|595|596|597|598
Skillmaster	制药	0	200066	0	1	1	0	64121	67	30	67	30	67	30	67	30	1	1000	4	27804	0	1	0	216|600|601|602|603
Skillmaster	武器修理	0	200067	0	1	1	0	64121	67	31	67	31	67	31	67	31	1	1000	4	27805	0	1	0	217|605|606|607|608
Skillmaster	防具修理	0	200068	0	1	1	0	64121	67	32	67	32	67	32	67	32	1	1000	6	27801	0	1	0	218|610|611|612|613
Skillmaster	鉴定	0	200069	0	1	1	0	64121	67	33	67	33	67	33	67	33	1	1000	6	27802	0	1	0	219|615|616|617|618
Skillmaster	变装	0	200070	0	1	1	0	64121	67	34	67	34	67	34	67	34	1	60000	4	27803	0	1	0	221|625|626|627|628
Skillmaster	变身	0	200071	0	1	1	0	64121	67	35	67	35	67	35	67	35	1	60000	4	27804	0	1	0	222|630|631|632|633
Skillmaster	急救	0	200072	0	1	1	0	64121	67	36	67	36	67	36	67	36	1	60000	4	27805	0	1	0	223|635|636|637|638
Skillmaster	治疗	0	200073	0	1	1	0	64121	67	37	67	37	67	37	67	37	1	1000	4	27801	0	1	0	224|640|641|642|643
Skillmaster	伐木	0	200074	0	1	1	0	64121	67	38	67	38	67	38	67	38	1	1000	4	27802	0	1	0	225|645|646|647|648
Skillmaster	狩猎	0	200075	0	1	1	0	64121	67	39	67	39	67	39	67	39	1	60000	4	27803	0	1	0	226|650|651|652|653
Skillmaster	挖掘	0	200076	0	1	1	0	64121	67	40	67	40	67	40	67	40	1	1000	4	27804	0	1	0	227|655|656|657|658
Skillmaster	陨石魔法	0	200077	0	1	1	0	64121	53	39	53	39	53	39	53	39	1	60000	6	27805	0	1	0	19|145|146|147|148
Skillmaster	冰冻魔法	0	200078	0	1	1	0	64121	55	25	55	25	55	25	55	25	1	60000	4	27801	0	1	0	20|150|151|152|153
Skillmaster	火焰魔法	0	200079	0	1	1	0	64121	55	27	55	27	55	27	55	27	1	60000	6	27802	0	1	0	21|155|156|157|158
Skillmaster	风刃魔法	0	200080	0	1	1	0	64121	55	29	55	29	55	29	55	29	1	60000	4	27803	0	1	0	22|160|161|162|163
Skillmaster	强力陨石魔法	0	200081	0	1	1	0	64121	55	31	55	31	55	31	55	31	1	60000	6	27804	0	1	0	23|165|166|167|168
Skillmaster	强力冰冻魔法	0	200082	0	1	1	0	64121	55	33	55	33	55	33	55	33	1	60000	6	27805	0	1	0	24|170|171|172|173
Skillmaster	强力火焰魔法	0	200083	0	1	1	0	64121	55	35	55	35	55	35	55	35	1	60000	6	27801	0	1	0	25|175|176|177|178
Skillmaster	强力风刃魔法	0	200084	0	1	1	0	64121	55	37	55	37	55	37	55	37	1	60000	4	27802	0	1	0	26|180|181|182|183
Skillmaster	超强陨石魔法	0	200085	0	1	1	0	64121	55	39	55	39	55	39	55	39	1	60000	4	27803	0	1	0	27|185|186|187|188|
Skillmaster	超强冰冻魔法	0	200086	0	1	1	0	64121	57	25	57	25	57	25	57	25	1	60000	4	27804	0	1	0	28|190|191|192|193|
Skillmaster	超强火焰魔法	0	200087	0	1	1	0	64121	57	27	57	27	57	27	57	27	1	60000	6	27805	0	1	0	29|195|196|197|198|
Skillmaster	超强风刃魔法	0	200088	0	1	1	0	64121	57	29	57	29	57	29	57	29	1	60000	6	27801	0	1	0	30|200|201|202|203|
Skillmaster	吸血魔法	0	200089	0	1	1	0	64121	57	31	57	31	57	31	57	31	1	60000	2	27802	0	1	0	31|205|206|207|208
Skillmaster	中毒魔法	0	200090	0	1	1	0	64121	57	33	57	33	57	33	57	33	1	60000	4	27803	0	1	0	32|210|211|212|213
Skillmaster	昏睡魔法	0	200091	0	1	1	0	64121	57	35	57	35	57	35	57	35	1	60000	4	27804	0	1	0	33|215|216|217|218
Skillmaster	石化魔法	0	200092	0	1	1	0	64121	57	37	57	37	57	37	57	37	1	60000	4	27805	0	1	0	34|220|221|222|223
Skillmaster	酒醉魔法	0	200093	0	1	1	0	64121	57	39	57	39	57	39	57	39	1	60000	4	27801	0	1	0	35|225|226|227|228
Skillmaster	混乱魔法	0	200094	0	1	1	0	64121	59	25	59	25	59	25	59	25	1	60000	4	27802	0	1	0	36|230|231|232|233
Skillmaster	遗忘魔法	0	200095	0	1	1	0	64121	59	27	59	27	59	27	59	27	1	60000	4	27803	0	1	0	37|235|236|237|238
Skillmaster	强力中毒魔法	0	200096	0	1	1	0	64121	59	29	59	29	59	29	59	29	1	60000	4	27804	0	1	0	38|240|241|242||
Skillmaster	强力昏睡魔法	0	200097	0	1	1	0	64121	59	31	59	31	59	31	59	31	1	60000	4	27805	0	1	0	39|245|246|247|248
Skillmaster	强力石化魔法	0	200098	0	1	1	0	64121	59	33	59	33	59	33	59	33	1	60000	4	27801	0	1	0	40|250|251|252||
Skillmaster	强力酒醉魔法	0	200099	0	1	1	0	64121	59	35	59	35	59	35	59	35	1	60000	6	27802	0	1	0	41|255|256|257||
Skillmaster	强力混乱魔法	0	200100	0	1	1	0	64121	59	37	59	37	59	37	59	37	1	60000	4	27803	0	1	0	42|260|261|262|263
Skillmaster	强力遗忘魔法	0	200101	0	1	1	0	64121	59	39	59	39	59	39	59	39	1	60000	6	27804	0	1	0	43|265|266|267|268
Skillmaster	超强中毒魔法	0	200102	0	1	1	0	64121	61	25	61	25	61	25	61	25	1	60000	4	27805	0	1	0	44|270|271|272|273|
Skillmaster	超强昏睡魔法	0	200103	0	1	1	0	64121	61	27	61	27	61	27	61	27	1	60000	4	27801	0	1	0	45|275|276|277|278|
Skillmaster	超强石化魔法	0	200104	0	1	1	0	64121	61	29	61	29	61	29	61	29	1	60000	4	27802	0	1	0	46|280|281|282|283|
Skillmaster	超强酒醉魔法	0	200105	0	1	1	0	64121	61	31	61	31	61	31	61	31	1	60000	4	27803	0	1	0	47|285|286|287|288|
Skillmaster	超强混乱魔法	0	200106	0	1	1	0	64121	61	33	61	33	61	33	61	33	1	60000	4	27804	0	1	0	48|290|291|292|293|
Skillmaster	超强遗忘魔法	0	200107	0	1	1	0	64121	61	35	61	35	61	35	61	35	1	60000	4	27805	0	1	0	49|295|296|297|298|
Skillmaster	大地之祈祷	0	200108	0	1	1	0	64121	61	39	61	39	61	39	61	39	1	60000	6	27801	0	1	0	50|300|301|302|303|
Skillmaster	海洋之祈祷	0	200109	0	1	1	0	64121	63	25	63	25	63	25	63	25	1	60000	6	27802	0	1	0	51|305|306|307|308|
Skillmaster	火焰之祈祷	0	200110	0	1	1	0	64121	63	27	63	27	63	27	63	27	1	60000	6	27803	0	1	0	52|310|311|312|313|
Skillmaster	云群之祈祷	0	200111	0	1	1	0	64121	63	29	63	29	63	29	63	29	1	60000	6	27804	0	1	0	53|315|316|317|318|
Skillmaster	属性反转	0	200112	0	1	1	0	64121	63	31	63	31	63	31	63	31	1	60000	6	27805	0	1	0	54|320|321|322|323|
Skillmaster	气绝回复	0	200119	0	1	1	0	64121	63	33	63	33	63	33	63	33	1	60000	6	27802	0	1	0	68|390|391|392|393
Skillmaster	补血魔法	0	200120	0	1	1	0	64121	63	35	63	35	63	35	63	35	1	60000	6	27803	0	1	0	61|355|356|357|358
Skillmaster	强力补血魔法	0	200121	0	1	1	0	64121	63	37	63	37	63	37	63	37	1	60000	6	27804	0	1	0	62|360|361|362|363
Skillmaster	超强补血魔法	0	50107	0	1	1	0	64121	63	39	63	39	63	39	63	39	1	60000	6	27802	0	1	0	63|365|366|367|368|
Skillmaster	洁净魔法	0	200123	0	1	1	0	64121	62	25	62	25	62	25	62	25	1	60000	6	27801	0	1	0	67|385|386|387|388
Skillmaster	恢复魔法	0	200124	0	1	1	0	64121	62	27	62	27	62	27	62	27	1	60000	6	27802	0	1	0	64|370|371|372|373
Skillmaster	强力恢复魔法	0	200125	0	1	1	0	64121	62	29	62	29	62	29	62	29	1	60000	6	27803	0	1	0	65|375|376|377|378
Skillmaster	超强恢复魔法	0	50111	0	1	1	0	64121	62	31	62	31	62	31	62	31	1	60000	6	27802	0	1	0	66|380|381|382|383|
Skillmaster	攻击反弹	0	200113	0	1	1	0	64121	62	33	62	33	62	33	62	33	1	60000	6	27801	0	1	0	55|325|326|327|328
Skillmaster	魔法反弹	0	200114	0	1	1	0	64121	62	35	62	35	62	35	62	35	1	60000	6	27802	0	1	0	56|330|331|332|333
Skillmaster	攻击吸收	0	200115	0	1	1	0	64121	62	37	62	37	62	37	62	37	1	60000	6	27803	0	1	0	57|335|336|337|338
Skillmaster	魔法吸收	0	200116	0	1	1	0	64121	62	39	62	39	62	39	62	39	1	60000	6	27804	0	1	0	58|340|341|342|343
Skillmaster	攻击无效	0	200117	0	1	1	0	64121	60	25	60	25	60	25	60	25	1	60000	6	27805	0	1	0	59|345|346|347|348|
Skillmaster	魔法无效	0	200118	0	1	1	0	64121	60	27	60	27	60	27	60	27	1	60000	6	27801	0	1	0	60|350|351|352|353|
#																								
Techshop	宠物技能店艾莉雅	0	200119	0	1	1	0	64148	30	23	30	23	30	23	30	23	1	60000	12	14508	0	1	0	100|69088|69089|69090|69091|69092|9530|200530|430
Techshop	宠物技能店奥利弗	0	200120	0	1	1	0	64148	30	24	30	24	30	24	30	24	1	60000	12	14508	0	1	0	100|69088|69089|69090|69091|69092|9532|200532|432
Techshop	宠物技能店布鲁斯	0	200121	0	1	1	0	64148	30	25	30	25	30	25	30	25	1	60000	12	14508	0	1	0	100|69088|69089|69090|69091|69092|9534|200534|434
