35030	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	136	336	632	936	1234				7400	15	18	21	27	38	60				100
35031	2	2	2	2	1	2	1			0	2	2	2	2	2	2	0			0	7300	138	338	8138	938	9409	1209			7400	30	30	30	30	30	30	50			100
35032	89	87	57	56	0	0	0	0		0	0	0	0	0	2	2	31	2		0	8850	8850	6350	1102	7300	303	605	505		850	100	100	40	60	50	50	50	50		100
35033	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	138	338	8138	938	9409				7400	15	18	21	27	38	60				100
35034	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	138	338	8138	938	9409				7400	15	18	21	27	38	60				100
35035	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	138	338	8138	938	9409				7400	15	18	21	27	38	60				100
35036	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	138	338	8138	938	9409				7400	15	18	21	27	38	60				100
35037	1	2	1	1	1	1	1	1	5	0	34	26	31	0	2	2	2	31	2	2	359	109	1109	6601	7838	8602	9409	503	638	7300	20	30	20	10	40	10	50	40	50	100
35038	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	138	338	8138	938	9409				7400	15	18	21	27	38	60				100
35039	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	138	338	8138	938	9409				7400	15	18	21	27	38	60				100
35040	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	138	338	8138	938	9409				7400	15	18	21	27	38	60				100
35041	89	87	57	56	0	0	0	0		0	0	0	0	0	2	2	31	2		0	8850	8850	6350	1102	7300	303	605	505		850	100	100	40	60	50	50	50	50		100
35042	1	2	1	1	1	1	1	1	5	0	34	26	31	0	2	2	2	31	2	2	359	109	1109	6601	7838	8602	9409	503	638	7300	20	30	20	10	40	10	50	40	50	100
35043	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	1	2	31	5	2	359	9	1109	5503	7838	5603	9409	503	5703	7300	20	20	20	10	40	10	50	40	50	100
35044	2	2	2	2	1	2	1			0	2	2	2	2	2	2	0			0	7300	138	338	8138	938	9409	1209			7400	30	30	30	30	30	30	50			100
35045	1	1	1	1	1	1	1	1	1	0	1	43	43	43	42	42	42	2	2	2	6409	5509	5709	5909	5609	5809	6009	7750	7950	7650	35	20	20	20	20	20	20	20	20	100
35046	1	2	1	1	1	1	1	1	5	0	34	26	31	0	2	2	2	31	2	2	359	109	1109	6601	7838	8602	9409	503	638	7300	20	30	20	10	40	10	50	40	50	100
35047	1	2	1	1	1	1	1	1	5	0	34	26	31	0	2	2	2	31	2	2	359	109	1109	6601	7838	8602	9409	503	638	7300	20	30	20	10	40	10	50	40	50	100
35048	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	138	338	8138	938	9409				7400	15	18	21	27	38	60				100
35049	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	0	2	31	31	2	359	9	1109	8803	7838	1202	9409	503	9707	7300	20	20	20	10	40	10	50	40	50	100
35050	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	1	2	31	5	2	359	9	1109	5503	7838	5603	9409	503	5703	7300	20	20	20	10	40	10	50	40	50	100
35051	1	1	1	1	1	1	1	1	1	0	1	43	43	43	42	42	42	2	2	2	6409	5509	5709	5909	5609	5809	6009	7750	7950	7650	35	20	20	20	20	20	20	20	20	100
35052	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	1	2	31	5	2	359	9	1109	5503	7838	5603	9409	503	5703	7300	20	20	20	10	40	10	50	40	50	100
35053	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	0	2	31	31	2	359	9	1109	8803	7838	1202	9409	503	9707	7300	20	20	20	10	40	10	50	40	50	100
35054	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	136	336	632	936	1234				7400	15	18	21	27	38	60				100
35055	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	134	334	8134	934	9403				7400	15	18	21	27	38	60				100
35056	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	136	336	632	936	1234				7400	15	18	21	27	38	60				100
35057	89	87	57	56	0	0	0	0		0	0	0	0	0	2	2	31	2		0	8850	8850	6350	1102	7300	303	605	505		850	100	100	40	60	50	50	50	50		100
35058	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	136	336	632	936	1234				7400	15	18	21	27	38	60				100
35059	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	136	336	632	936	1234				7400	15	18	21	27	38	60				100
35060	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	136	336	632	936	1234				7400	15	18	21	27	38	60				100
35061	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	136	336	632	936	1234				7400	15	18	21	27	38	60				100
35062	89	87	57	56	0	0	0	0		0	0	0	0	0	2	2	31	2		0	8850	8850	6350	1102	7300	303	605	505		850	100	100	40	60	50	50	50	50		100
35063	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	136	336	632	936	1234				7400	15	18	21	27	38	60				100
35064	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	136	336	632	936	1234				7400	15	18	21	27	38	60				100
35065	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	136	336	632	936	1234				7400	15	18	21	27	38	60				100
35066	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	1	2	31	5	2	359	9	1109	5503	7838	5603	9409	503	5703	7300	20	20	20	10	40	10	50	40	50	100
35067	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	1	2	31	5	2	359	9	1109	5503	7838	5603	9409	503	5703	7300	20	20	20	10	40	10	50	40	50	100
35068	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	1	2	31	5	2	359	9	1109	5503	7838	5603	9409	503	5703	7300	20	20	20	10	40	10	50	40	50	100
35069	89	87	57	56	0	0	0	0		0	0	0	0	0	2	2	31	2		0	8850	8850	6350	1102	7300	303	605	505		850	100	100	40	60	50	50	50	50		100
35070	89	87	57	56	0	0	0	0		0	0	0	0	0	2	2	31	2		0	8850	8850	6350	1102	7300	303	605	505		850	100	100	40	60	50	50	50	50		100
35072	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	0	2	31	31	2	359	9	1109	8803	7838	1202	9409	503	9707	7300	20	20	20	10	40	10	50	40	50	100
35073	89	87	57	56	0	0	0	0		0	0	0	0	0	2	2	31	2		0	8850	8850	6350	1102	7300	303	605	505		850	100	100	40	60	50	50	50	50		100
35074	2	2	2	2	1	2	1			0	2	2	2	2	2	2	0			0	7300	138	338	8138	938	9409	1209			7400	30	30	30	30	30	30	50			100
35075	2	2	2	2	1	2	1			0	2	2	2	2	2	2	0			0	7300	138	338	8138	938	9409	1209			7400	30	30	30	30	30	30	50			100
35076	1	2	1	1	1	1	1	1	5	0	34	26	31	0	2	2	2	31	2	2	359	109	1109	6601	7838	8602	9409	503	638	7300	20	30	20	10	40	10	50	40	50	100
35077	2	2	2	2	1	2	1			0	2	2	2	2	2	2	0			0	7300	138	338	8138	938	9409	1209			7400	30	30	30	30	30	30	50			100
35078	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	1	2	31	5	2	359	9	1109	5503	7838	5603	9409	503	5703	7300	20	20	20	10	40	10	50	40	50	100
35079	1	53	1	1	1	1	1	1	8	0	34	26	31	31	2	1	2	31	5	2	359	9	1109	5503	7838	5603	9409	503	5703	7300	20	20	20	10	40	10	50	40	50	100
35080	89	87	57	56	0	0	0	0		0	0	0	0	0	2	2	31	2		0	8850	8850	6350	1102	7300	303	605	505		850	100	100	40	60	50	50	50	50		100
35081	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	138	338	8138	938	9409				7400	15	18	21	27	38	60				100
35082	1	2	1	1	1	1	1	1	5	0	34	26	31	0	2	2	2	31	2	2	359	109	1109	6601	7838	8602	9409	503	638	7300	20	30	20	10	40	10	50	40	50	100
35083	1	1	1	1	1	1	1	1	1	0	2	2	2	2	2	2	2	2	2	2	4454	4554	4654	4754	4854	4954	2709	2809	2909	3009	10	10	10	10	10	10	30	30	30	100
35084	89	87	57	56	0	0	0	0		0	0	0	0	0	2	2	31	2		0	8850	8850	6350	1102	7300	303	605	505		850	100	100	40	60	50	50	50	50		100
35085	0	0	0	0	0	0				0	2	2	2	2	2	2				0	7300	138	338	8138	938	9409				7400	15	18	21	27	38	60				100
