宠装？	[宠装]星耀宇宙之盾										77043	1002880	0	56		0	1	2	0	1	1	1	1	0	999999	999999			0	0			11000	11300																																																						0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]星耀圣铠										77044	1002849	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			15000	15500	8500	9000																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]星耀圣袍										77044	1002849	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			15000	15500	8500	9000																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]王者裁决剑										77050	1002818	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	13000	13200																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]王者裁决弓										77050	1002818	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	13000	13200																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]王者裁决仗										77050	1002818	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	13000	13200																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]王者天启之盔										77051	1002819	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0									3400	3600																																																0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]王者雷霆之靴										77052	1002831	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0					11900	12100																																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]王者不朽盾										77053	1002885	0	56		0	1	2	0	1	1	1	1	0	999999	999999			0	0			12800	13100																																																						0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]王者无上战甲										77054	1002825	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			20000	20500	12000	12500																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]王者无上战袍										77054	1002825	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			20000	20500	12000	12500																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]荣耀光辉之刃										77060	1002868	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	22000	22500																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]荣耀光辉之弓										77060	1002868	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	22000	22500																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]荣耀光辉之剑										77060	1002868	0	59		0	1	2	0	1	1	1	1	0	999999	999999			0	0	22000	22500																																																								0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]荣耀天使之盔										77061	1002820	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0									6500	7500																																																0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]荣耀飞翔之靴										77062	1002832	0	60		0	1	2	0	1	1	1	1	0	999999	999999			0	0					25000	26000																																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]荣耀信仰之盾										77063	1002941	0	56		0	1	2	0	1	1	1	1	0	999999	999999			0	0			22000	22500																																																						0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]荣耀神恩战甲										77064	1002916	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			42000	43000	30000	32000																																				0	0	1	0	0	0			100	0	0			0
宠装？	[宠装]荣耀神恩战袍										77064	1002916	0	58		0	1	2	0	1	1	1	1	0	999999	999999			0	0																			42000	43000	30000	32000																																				0	0	1	0	0	0			100	0	0			0
