#####半山1彷徨的亡灵#####
60141	0	0	0							0	2	2	2							0	132	332	7300							7400	20	35	80							100
60142	0	0								0	2	2								0	7300	302								7400	50	70								100
60143	0	0	0							0	2	31	2							2	7300	604	7400							7300	40	30	35							100
60144	0									0	2									0	7300									850	60									100
60145	0	0	0							0	2	2	0							2	7300	30	7400							7300	60	60	60							100
60146	0	0								0	2	2								0	7300	302								7400	50	70								100
60147	0	0	0							0	2	2	2							0	132	332	7300							7400	20	35	80							100
60148	0	0								0	2	2								0	7300	603								7400	60	35								100
60149	0	0	0							0	2	2	4							0	7300	102	7300							7400	50	50	50							100
60150	0	0	0							0	2	2	2							0	7300	301	8103							7400	33	50	99							100
60151	0	0	0	8	0						2	2	2	0	2						7300	4654	609	1234	158						10	30	40	40	45					
60152	0	0	0	8	0						2	2	2	0	2						7300	4554	609	1234	34						10	30	40	40	45					
60153	0	0	0	8	0						2	2	2	0	2						7300	4454	609	1234	359						10	30	40	40	45					
60154	0	0	0	8	0						2	2	2	0	2						7300	4854	609	1234	9458						10	30	40	40	50					
60155	0	0								0	2	2								0	7300	302								7400	50	70								100
60156	0	0								0	2	2								0	7300	302								7400	50	70								100
60157	89	0	0	0	0	0	0				0	1	1	1	1	1	1				5609	7300	26209	158	9458	2206	36				100	40	45	50	55	50	55			
60158	88	89	0	0	0	0	0	0			1	0	1	1	1	1	0	1			40009	6409	2009	2109	2209	25709	5509	7300			100	100	50	55	60	65	50	30		
#####半山9死与新生#####
60159	0									0	2									0	7300									850	60									100
60160	0									0	2									0	7300									850	60									100
60161	0	0	0							0	2	2	2							0	132	332	7300							7400	20	35	80							100
60162	0	0	0	0							2	0	2	2							7300	7400	158	2709							10	20	40	45						
60163	0	0	0	0							2	0	2	2							7300	7400	359	2909							10	20	40	45						
60164	0	0	9								2	0	2								7300	7400	8606								50	10	40							
60165	0	88	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	5	7300	8801	158	509	36	407	8650	7655	4954	26109	20	100	30	35	40	45	50	55	60	60
60166	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	2	0	4	1	0	7300	7400	2309	2409	2509	2609	850	9658	6709	16000	10	20	30	35	40	45	30	20	40	30
60167	0	0	0	0	0	0	0	0	0		2	0	2	2	2	2	0	1	0		7300	7400	2309	2409	2509	2609	850	6709	16000		10	20	30	35	40	45	40	40	30	
60168	0	0	0							0	2	2	2							0	132	332	7300							7400	20	35	80							100
