#####半山1彷徨的亡灵#####
火焰啄木鸟	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12231	800233	1	1	1	10	60121	-1	-1	0	0	15022	18032	18053	18312	18311						1	1	1	1	1						17122	14464	15022	18312	18311	1	200	200	140	60	0	0	0	0	0
狂奔鸟	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12232	800234	1	1	1	10	60122	-1	-1	0	0	15023	18068	18047	18313	18312						1	16	4	1	1						17123	14460	15023	18313	18312	1	200	200	40	160	0	0	0	0	0
液态史莱姆	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12233	800235	50	52	1	10	60123	0	-1	0	0	14895	18030	18009	18311	18310						1	1	9	1	1						16994	14442	14895	18311	18310	1	200	200	20	180	0	0	0	0	0
利牙	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12234	800236	50	52	1	10	60124	0	-1	0	0	15015	18068	18047	18313	18312						1	18	2	1	1						17115	14470	15015	18313	18312	1	200	200	20	180	0	0	0	0	0
利牙Lv1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12235	5114	1	1	1	1	60125	-1	-1	0	1	15015	18068	18047	18313	18312						1	18	2	1	1						17115	14470	15015	18313	18312	1	200	200	20	180	0	0	0	0	0
修特	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12236	800237	90	90	1	1	60126	0	-1	0	0	141191										100																				1	1	0	0	0
#####半山5小岛之谜#####
托罗帝鸟	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12237	800238	1	1	1	1	60127	-1	-1	0	0	15020	18019	18082	18310	18313						1	8	2	1	1						17120	14467	15020	18310	18313	1	200	200	160	40	0	0	0	0	0
岩地跑者	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12238	800239	1	1	1	1	60128	-1	-1	0	0	15021	18033	18012	18311	18310						1	16	4	1	1						17121	14463	15021	18311	18310	1	200	200	40	160	0	0	0	0	0
火焰啄木鸟	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12239	800240	1	1	1	1	60129	-1	-1	0	0	15022	18032	18053	18312	18311						1	1	1	1	1						17122	14464	15022	18312	18311	1	200	200	140	60	0	0	0	0	0
狂奔鸟	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12240	800241	1	1	1	1	60130	-1	-1	0	0	15023	18068	18047	18313	18312						1	16	4	1	1						17123	14460	15023	18313	18312	1	200	200	40	160	0	0	0	0	0
#####半山6地狱的回响#####
地狱看门犬	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12241	800242	1	1	1	10	60131	-1	-1	0	0	14818	18029	18050	18311	18312						1	18	12	1	1						16917	14421	14818	18311	18312	1	200	200	120	80	0	0	0	0	0
地狱妖犬	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12242	800243	1	1	1	10	60132	-1	-1	0	0	14821	18011	18074	18310	18313	18452					1	8	12	1	1	1					16920	14423	14821	18310	18313	1	200	200	80	120	0	0	0	0	0
地狱猎犬	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12243	800244	1	1	1	10	60133	-1	-1	0	0	14820	18056	18312								1	6	1								16919	14424	14820	18312	18313	1	200	200	120	80	0	0	0	0	0
地狱骷髅	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12244	800245	1	1	1	10	60134	-1	-1	0	0	14829	18031	18052	18311	18312						1	14	6	1	1						16928	14472	14829	18311	18312	1	200	200	140	60	0	0	0	0	0
#####半山8死神的降临#####
托罗帝鸟	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12245	800246	1	1	1	10	60135	-1	-1	0	0	15020	18019	18082	18310	18313						1	8	2	1	1						17120	14467	15020	18310	18313	1	200	200	160	40	0	0	0	0	0
岩地跑者	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12246	800247	1	1	1	10	60136	-1	-1	0	0	15021	18033	18012	18311	18310						1	16	4	1	1						17121	14463	15021	18311	18310	1	200	200	40	160	0	0	0	0	0
火焰啄木鸟	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12247	800248	1	1	1	10	60137	-1	-1	0	0	15022	18032	18053	18312	18311						1	1	1	1	1						17122	14464	15022	18312	18311	1	200	200	140	60	0	0	0	0	0
狂奔鸟	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12248	800249	1	1	1	10	60138	-1	-1	0	0	15023	18068	18047	18313	18312						1	16	4	1	1						17123	14460	15023	18313	18312	1	200	200	40	160	0	0	0	0	0
地狱看门犬	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12249	800250	1	1	1	10	60139	-1	-1	0	0	14818	18029	18050	18311	18312						1	18	12	1	1						16917	14421	14818	18311	18312	1	200	200	120	80	0	0	0	0	0
地狱妖犬	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12250	800251	1	1	1	10	60140	-1	-1	0	0	14821	18011	18074	18310	18313	18452					1	8	12	1	1	1					16920	14423	14821	18310	18313	1	200	200	80	120	0	0	0	0	0
地狱猎犬	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12251	800252	1	1	1	10	60141	-1	-1	0	0	14820	18056	18312								1	6	1								16919	14424	14820	18312	18313	1	200	200	120	80	0	0	0	0	0
地狱骷髅	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12252	800253	1	1	1	10	60142	-1	-1	0	0	14829	18031	18052	18311	18312						1	14	6	1	1						16928	14472	14829	18311	18312	1	200	200	140	60	0	0	0	0	0
巨狼	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12253	800254	1	1	1	10	60143	-1	-1	0	0	14819	18013	18034	18310	18311						1	12	8	1	1						16918	14424	14819	18310	18311	1	200	200	120	80	0	0	0	0	0
武装骷髅	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12254	800255	1	1	1	10	60144	-1	-1	0	0	14830	18005	18026	18310	18311						1	14	6	1	1						16929	14470	14830	18310	18311	1	200	200	140	60	0	0	0	0	0
地狱看门犬	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12255	800256	1	1	1	10	60145	-1	-1	0	0	14818	18029	18050	18311	18312						1	18	12	1	1						16917	14421	14818	18311	18312	1	200	200	120	80	0	0	0	0	0
地狱骷髅	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12256	800257	1	1	1	10	60146	-1	-1	0	0	14829	18031	18052	18311	18312						1	14	6	1	1						16928	14472	14829	18311	18312	1	200	200	140	60	0	0	0	0	0
地狱猎犬	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12257	800258	1	1	1	10	60147	-1	-1	0	0	14820	18056	18312								1	6	1								16919	14424	14820	18312	18313	1	200	200	120	80	0	0	0	0	0
血骷髅	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12258	800259	1	1	1	10	60148	-1	-1	0	0	14828	18053	18074	18312	18313						1	14	6	1	1						16927	14473	14828	18312	18313	1	200	200	140	60	0	0	0	0	0
地狱妖犬	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12259	800260	1	1	1	10	60149	-1	-1	0	0	14821	18011	18074	18310	18313	18452					1	8	12	1	1	1					16920	14423	14821	18310	18313	1	200	200	80	120	0	0	0	0	0
骷髅战士	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12260	800261	1	1	1	10	60150	-1	-1	0	0	14827	18014	18077	18310	18313						1	3	7	1	1						16926	14474	14827	18310	18313	1	200	200	60	140	0	0	0	0	0
土之地狱守门人	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12261	800262	95	95	1	1	60151	0	-1	0	0																															1	1	0	0	0
冰之地狱守门人	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12262	800263	95	95	1	1	60152	0	-1	0	0																															1	1	0	0	0
火之地狱守门人	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12263	800264	95	95	1	1	60153	0	-1	0	0																															1	1	0	0	0
风之地狱守门人	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12264	800265	95	95	1	1	60154	0	-1	0	0																															1	1	0	0	0
地狱骷髅	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12265	800266	94	94	1	10	60155	-1	-1	0	0	14829	18031	18052	18311	18312						1	14	6	1	1						16928	14472	14829	18311	18312	1	200	200	140	60	0	0	0	0	0
地狱骷髅Lv1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12266	113	1	1	1	1	60156	-1	-1	0	1	14829	18031	18052	18311	18312						1	14	6	1	1						16928	14472	14829	18311	18312	1	200	200	140	60	0	0	0	0	0
茫	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12267	800267	110	110	1	1	60157	0	-1	0	0																															1	1	0	0	481
阿鲁卡那斯	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12268	800268	80	80	1	1	60158	0	-1	0	0																															1	1	0	0	482
武装骷髅	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12269	800269	96	96	1	10	60159	-1	-1	0	0	14830	18005	18026	18310	18311						1	14	6	1	1						16929	14470	14830	18310	18311	1	200	200	140	60	0	0	0	0	0
绝望的无辜者之魂	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12270	800270	98	98	1	10	60161	-1	-1	0	0																															0	0	0	0	0
尸体切割者	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12271	800271	99	99	1	1	60162	0	-1	0	0																															1	1	0	0	0
灵魂收割者	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12272	800272	99	99	1	1	60163	0	-1	0	0																															1	1	0	0	0
死神的仆从	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12273	800273	100	100	1	1	60164	0	-1	0	0																															1	1	0	0	0
茫	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12274	800274	100	100	1	1	60165	0	-1	0	0																															1	1	0	0	0
瑞纳?	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12275	800275	80	80	1	1	60166	0	-1	0	0																															1	1	0	0	0
瑞纳?	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12276	800276	80	80	6	8	60167	0	-1	0	0																															1	1	0	0	0
游荡之魂	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	12277	800277	44	44	1	10	60168	-1	-1	0	0	141208										10																				0	0	0	0	0
